Name;Price;Discounted Price;Discount (%);Quantity;Units of Measurement;Category;Subcategory
amuchina, superfici spray;2.59;1.0;61.39;750;ml;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
ace igiene casa crema gel;1.89;1.48;21.69;500;ml;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
wc power activ lavanda r.;1.99;1.0;49.75;50;g;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
anticalcare;2.19;1.55;29.22;500;ml;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
cera facile cotto;6.9;4.15;39.86;725;ml;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
anticalcare liquido;2.29;0.79;65.5;500;ml;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
anticalcare spray;1.75;1.19;32.0;750;ml;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
lenor unstoppables lavish profumo per il bucato;6.99;4.19;40.06;275;g;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
felce azzurra ammorbidente concentrato classico;1.99;1.85;7.04;600;ml;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
smac brilla acciaio crema;2.99;1.0;66.56;500;ml;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
quasar vetri con ammoniaca ricarica;2.5;1.75;30.0;650;ml;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
viakal anticalcare liquido;2.85;1.78;37.54;515;ml;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
detersivo pavimenti limone;2.59;1.35;47.88;950;ml;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
casa expert sgrassatore universale;2.19;1.37;37.44;650;ml;detersivi e pulizia casa;detersivi pavimenti, legno, metalli, vetro, multiuso, sgorgatori, sgrassatori
powered by nature;1.89;1.09;42.33;450;ml;detersivi e pulizia casa;detersivi piatti a mano
detergente piatti;1.19;1.16;2.52;1000;ml;detersivi e pulizia casa;detersivi piatti a mano
piatti limone;0.95;0.84;11.58;1250;ml;detersivi e pulizia casa;detersivi piatti a mano
piatti aceto;0.95;0.84;11.58;1250;ml;detersivi e pulizia casa;detersivi piatti a mano
gel piatti limone;0.98;0.95;3.06;500;ml;detersivi e pulizia casa;detersivi piatti a mano
gel piatti agrumi;0.98;0.95;3.06;500;ml;detersivi e pulizia casa;detersivi piatti a mano
vernel soft & oils oro;2.42;1.69;30.17;600;ml;detersivi e pulizia casa;detersivi piatti a mano
arix, splendelli;1.14;0.99;13.16;2;pz;detersivi e pulizia casa;detersivi piatti a mano
limone itro;2.95;1.39;52.88;930;ml;detersivi e pulizia casa;detersivi piatti a mano
limone verde pump;2.3;;;450;ml;detersivi e pulizia casa;detersivi piatti a mano
limone concentrato;1.99;;;500;ml;detersivi e pulizia casa;detersivi piatti a mano
det. zenzero e limone diluito;1.29;;;1;lt;detersivi e pulizia casa;detersivi piatti a mano
emulsio, mangiapolvere panni profumati;3.9;;;18;pz;detersivi e pulizia casa;detersivi piatti a mano
powered by nature av.sakura;1.65;1.09;33.94;450;ml;detersivi e pulizia casa;detersivi piatti a mano
igienizzante piatti;1.79;1.09;39.11;500;ml;detersivi e pulizia casa;detersivi piatti a mano
detersivo piatti a mano limone;3.74;2.99;20.05;1;lt;detersivi e pulizia casa;detersivi piatti a mano
ecoricarica piatti limon/ basilic;3.19;2.39;25.08;1;lt;detersivi e pulizia casa;detersivi piatti a mano
detergente piatti;0.79;;;500;ml;detersivi e pulizia casa;detersivi piatti a mano
expert gel limone concentrato;1.09;;;450;ml;detersivi e pulizia casa;detersivi piatti a mano
expert gel aceto concentrato;1.09;;;450;ml;detersivi e pulizia casa;detersivi piatti a mano
detersivo piatti ricarca;1.49;;;1;lt;detersivi e pulizia casa;detersivi piatti a mano
lemon lemon ecoricarica;1.99;;;2;lt;detersivi e pulizia casa;detersivi piatti a mano
detersivo piatti limone verde;1.29;;;1;lt;detersivi e pulizia casa;detersivi piatti a mano
limone itro;1.39;;;1000;ml;detersivi e pulizia casa;detersivi piatti a mano
piatti gel dispenser delicato;1.0;;;1000;ml;detersivi e pulizia casa;detersivi piatti a mano
detersivo piatti eco aloe;1.39;1.1;20.86;500;ml;detersivi e pulizia casa;detersivi piatti a mano
det. piatti ecologico;1.39;1.2;13.67;500;ml;detersivi e pulizia casa;detersivi piatti a mano
det. piatti sensitive argan;1.39;;;900;ml;detersivi e pulizia casa;detersivi piatti a mano
anti-odore aceto & limone verde;4.7;3.29;30.0;3000;ml;detersivi e pulizia casa;detersivi piatti a mano
piatti super concentrato gel;0.79;;;500;ml;detersivi e pulizia casa;detersivi piatti a mano
piatti;0.89;;;1500;ml;detersivi e pulizia casa;detersivi piatti a mano
sgrassatore con candeggina;2.29;1.35;41.05;625;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
pril, brillantante al limone & lime;3.97;2.4;39.55;500;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
winni's brillantante con aceto naturale biologico;1.83;1.39;24.04;250;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
curalavastoviglie;3.28;1.99;39.33;57;g;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
sale lavastoviglie;1.35;0.62;54.07;1000;g;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
cura lavastoviglie;2.24;1.35;39.73;250;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
svelto, expert extra power al limone verde;1.89;1.2;36.51;500;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
pril, tutto in 1 8 azioni al limone;6.79;5.49;19.15;468;g;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
pril, gold 12 azioni;5.49;3.26;40.62;;pz;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
winnis gel lavastoviglie;6.49;4.52;30.35;750;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
curalavastoviglie;2.59;2.0;22.78;250;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
pril, cura-lavastoviglie;3.8;3.25;14.47;250;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
dixan, discs classic;7.49;5.98;20.16;1;pz;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
gel tutto in 1;3.6;2.49;30.83;640;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
brillantante lavastoviglie al limone;2.92;1.95;33.22;500;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
brillantante lavastoviglie;1.9;1.5;21.05;250;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
curalavastoviglie;2.86;1.77;38.11;250;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
gel lavastoviglie;3.99;2.99;25.06;650;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
finish powerball classic limone 28 tabs;5.0;2.78;44.4;510;g;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
pril brillantante;3.25;2.49;23.38;500;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
arix, splendelli;1.19;0.93;21.85;5;pz;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
finish brillantante lemon;3.99;2.05;48.62;250;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
finish curalavastoviglie lemon;4.98;3.19;35.94;250;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
finish curalavastoviglie regular;4.98;3.19;35.94;250;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
pril - gold gel, detersivo sciogli grasso;5.49;3.59;34.61;540;ml;detersivi e pulizia casa;polvere, liquidi e pastiglie lavastoviglie
cucchiaio compact trasparenti;1.09;0.87;20.18;20;pz;carta e plastica;piatti, bicchieri e posate di carta o plastica
forchette;1.09;0.87;20.18;20;pz;carta e plastica;piatti, bicchieri e posate di carta o plastica
coltello;1.09;0.87;20.18;20;pz;carta e plastica;piatti, bicchieri e posate di carta o plastica
foxy, grantavola scozzesi tovaglioli doppiovelo;1.45;;;50;pz;carta e plastica;piatti, bicchieri e posate di carta o plastica
piatto piano rosso;1.74;;;25;pz;carta e plastica;piatti, bicchieri e posate di carta o plastica
bicchiere rosso cc.200;0.99;;;50;pz;carta e plastica;piatti, bicchieri e posate di carta o plastica
piatti fondi rossi;2.69;;;50;pz;carta e plastica;piatti, bicchieri e posate di carta o plastica
piatti dessert rossi;1.83;;;50;pz;carta e plastica;piatti, bicchieri e posate di carta o plastica
piatti piani;1.99;;;50;pz;carta e plastica;piatti, bicchieri e posate di carta o plastica
piatti fondi;1.99;;;50;pz;carta e plastica;piatti, bicchieri e posate di carta o plastica
pattex bagno sano re-new bianco;8.49;;;100;ml;carta e plastica;pile, lampadine e prese
stuzzicadenti barattolo;2.45;;;500;pz;carta e plastica;stuzzicadenti e spiedi
carta forno in fogli;1.89;;;50;pz;carta e plastica;carta forno
sacchetti cottura dietetica;2.09;1.46;30.14;8;pz;carta e plastica;sacchetti per alimenti
sacch.gelo mater-b medi 23x32;1.89;1.51;20.11;15;pz;carta e plastica;sacchetti per alimenti
cuki sacchetti cottura;3.29;1.97;40.12;2;pz;carta e plastica;sacchetti per alimenti
sacchetti freezer piccoli trasparenti 18x28 cm;1.09;;;30;pz;carta e plastica;sacchetti per alimenti
sacchetti freezer medi trasparenti 23x32 cm;1.09;;;20;pz;carta e plastica;sacchetti per alimenti
sacchetti freezer grandissimi trasparenti 35x50 cm;1.09;;;10;pz;carta e plastica;sacchetti per alimenti
sacchetti freezer grandi trasparenti 29x42 cm;1.09;;;15;pz;carta e plastica;sacchetti per alimenti
sacchetti gelo 28x38;0.69;;;20;pz;carta e plastica;sacchetti per alimenti
sacchetto gelo grandi;0.99;;;15;pz;carta e plastica;sacchetti per alimenti
sacchetti x ghiaccio;0.99;;;10;pz;carta e plastica;sacchetti per alimenti
teglie extra alluminio 4/6 porz.;2.19;1.95;10.96;2;pz;carta e plastica;vaschette alluminio
vaschette alluminio c/coperchio;2.69;;;3;pz;carta e plastica;vaschette alluminio
teglie extra alluminio 8 porz.;3.79;3.03;20.05;2;pz;carta e plastica;vaschette alluminio
cuki cuoce plumcake contenitori in carta forno;2.66;;;3;pz;carta e plastica;vaschette alluminio
cuki cuoce muffins contenitori in carta forno;3.86;;;16;pz;carta e plastica;vaschette alluminio
cuki cuoce crostatina contenitori in carta forno;2.49;1.49;40.16;10;pz;carta e plastica;vaschette alluminio
cuki cuoce crostata contenitori in carta forno;2.23;;;3;pz;carta e plastica;vaschette alluminio
cuki cuoce carrè contenitori in carta forno;2.25;1.35;40.0;3;pz;carta e plastica;vaschette alluminio
alce nero biscotti di farro biologici;3.07;1.99;35.18;250;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
plasmon, camomilla estratto granulare;6.29;5.5;12.56;360;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
plasmon primi mesi biscottino biberon;7.49;4.99;33.38;600;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
plasmon, biscotto;13.59;4.49;66.96;480;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
hipp, biologico baby soffi di cereali;1.59;0.99;37.74;30;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
biscotti digestive;2.39;0.99;58.58;320;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
biscotti infanzia bio;2.59;1.89;27.03;360;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
plasmon biscotto;8.99;7.19;20.02;1280;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
plasmon, biscottino biberon senza glutine;3.79;2.86;24.54;200;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
plasmon, biscottigranulato senza glutine;6.15;4.99;18.86;748;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
alce nero omogeneizzato di manzo biologico;2.79;;;160;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
alce nero omogeneizzato di pera biologico;1.79;;;160;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
alce nero omogeneizzato legumi e verdure biologico;1.79;;;160;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
alce nero omogeneizzato di verdure miste biologico;1.79;;;160;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
hipp, baby gallette di riso alla mela biologiche;1.26;0.63;50.0;30;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
hipp, baby gallette di riso al mirtillo biologiche;1.26;;;30;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
hipp platessa con patate omogeneizzato;3.19;;;160;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
plasmon, omogeneizzato di manzo;4.49;3.59;20.04;320;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
plasmon, omogeneizzato di alla pera;3.78;3.02;20.11;416;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
biscottini animaletti bio;2.59;2.15;16.99;100;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
biscotto -30% di zuccheri;2.99;2.35;21.4;240;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
hero bio pouch mela frag.banana;1.29;0.99;23.26;100;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
mellin, pappa completa verdure pastina e manzo;2.39;;;500;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
hipp, camomilla granulare biologica;5.19;;;200;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
esselunga bio, biscotti biologici;2.49;1.24;50.2;400;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
plasmon, omogeneizzato di 4 frutti;3.78;3.02;20.11;416;g;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
bio smoothie pesca mela banana;1.79;1.49;16.76;120;ml;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
bio smoothie mela kiwi lamponi;1.79;1.49;16.76;120;ml;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
bio smoothe mela/fr.rossi/banana;1.79;1.49;16.76;120;ml;mondo bimbi - tutto per l'infanzia;biscotti per l'infanzia, succhi di frutta e tisane
latte crescita 3;2.79;1.99;28.67;1000;ml;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
aptamil 4 latte di crescita;15.9;8.99;43.46;830;g;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte nutrimune 2;2.99;2.05;31.44;500;ml;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
camomilla istantanea;4.39;4.05;7.74;200;g;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
aptamil 2 latte di proseguimento 2 buste da;23.9;12.9;46.03;830;g;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte crescita senza lattosio;1.59;1.19;25.16;500;ml;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte liquido di crescita 4;1.65;1.49;9.7;1;lt;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte di proseguimento 2;10.9;;;4;pz;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte 2 in polvere;11.65;;;800;g;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte liquido crescita 3;3.49;;;1;lt;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte liquido 3;1.63;1.49;8.59;1;lt;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte in polvere proseguimento 2;14.32;10.9;23.88;700;g;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte in polvere per lattanti 1;16.99;;;700;g;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte in polvere di crescita 4;12.85;;;700;g;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte in polvere di crescita 3;8.29;;;700;g;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte in polvere crescita 3;10.75;;;800;g;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte crescita liquido cereali;1.99;1.89;5.03;500;ml;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte liquido per lattanti 1;3.29;;;470;ml;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte anticolica liquido;3.59;;;470;ml;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte nutrimune 4;2.29;;;500;ml;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte in polvere proseguimento 2;16.29;9.59;41.13;800;g;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte in polvere per lattanti 1;19.44;;;800;g;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte nutrimune 3 con biscotti;2.29;;;500;ml;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte polvere 2 proseguim.;17.9;;;800;g;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
latte in polvere di crescita 3;13.04;9.79;24.92;800;g;mondo bimbi - tutto per l'infanzia;latte artificiale in polvere e solubili per neonati
